56	2	11	7	111
84	69	75	8	42
66	7	89	11	98
47	43	5	40	16
84	17	51	7	56
12	64	53	45	12
96	55	20	23	191
30	89	55	14	15
59	57	37	24	59
58	9	34	47	172
15	81	36	21	29
37	24	40	27	25
94	19	78	8	47
33	11	36	47	11
42	43	65	43	42
73	6	70	40	25
101	56	71	43	301
32	72	65	32	21
92	8	38	7	92
69	32	3	24	23
73	92	83	26	73
69	19	73	9	69
10	95	21	50	10
35	14	65	51	18
27	67	88	6	27
91	23	15	8	91
90	56	79	30	60
78	3	83	45	26
63	35	79	45	125
69	61	79	16	46
95	71	35	51	95
30	86	38	16	30
35	76	81	49	103
61	35	47	27	121
92	44	87	31	46
18	49	12	38	18
76	9	21	14	76
88	16	70	22	88
76	49	5	29	113
82	42	38	40	82
26	5	56	6	13
78	98	72	47	78
97	86	82	47	49
74	35	55	40	25
73	100	63	41	49
38	77	42	25	25
43	74	70	22	15
39	65	47	18	20
10	13	71	2	10
10	74	95	41	5
101	20	47	43	101
23	53	76	10	23
45	10	67	16	30
84	17	5	27	250
38	59	2	21	56
78	30	4	8	116
89	33	101	48	177
7	22	40	31	10
13	19	74	10	13
67	14	4	46	199
14	56	59	39	40
55	21	5	4	163
100	9	20	23	34
14	4	42	6	14
96	55	61	25	96
38	68	32	50	56
27	83	101	12	27
73	54	21	28	73
90	3	19	29	30
96	98	25	37	96
68	53	52	42	34
11	86	76	50	7
58	46	90	9	20
72	11	90	38	143
4	36	60	39	4
12	48	98	44	12
70	5	5	50	47
30	9	63	3	59
72	31	69	31	72
79	81	65	13	157
98	83	27	42	146
39	34	81	46	39
31	72	66	43	11
44	99	22	39	29
44	74	48	46	44
60	5	4	24	89
29	95	74	21	19
12	62	4	33	4
89	26	64	12	89
98	98	91	51	98
12	90	75	6	12
49	56	93	27	97
2	74	96	7	1
63	4	44	24	32
55	70	15	12	55
43	84	42	35	43
46	47	76	33	23
99	10	56	20	50
67	18	44	32	67
38	42	7	27	56
31	49	56	6	91
37	59	65	26	25
6	97	67	10	3
43	51	52	28	43
40	77	39	37	118
93	63	10	27	139
80	101	20	8	80
51	6	20	35	76
41	28	82	46	81
77	14	32	49	229
94	49	11	6	140
90	49	14	45	90
75	39	48	19	149
18	23	66	4	9
56	97	77	19	19
93	16	59	36	62
67	2	54	5	67
94	77	4	42	94
79	84	52	29	157
44	60	93	44	44
16	67	73	34	8
43	76	95	42	15
39	12	26	40	58
60	27	60	42	40
84	60	64	47	84
3	17	32	9	1
39	45	72	49	115
68	4	57	9	23
88	27	34	41	88
46	75	84	25	46
68	57	92	48	135
70	22	40	45	208
9	30	60	45	9
89	69	85	22	59
51	80	45	49	51
96	31	74	13	96
4	92	95	25	2
92	47	73	5	31
40	95	39	35	20
88	86	56	39	30
77	98	76	17	77
4	5	23	6	4
57	74	61	10	29
67	11	93	7	133
91	71	22	34	136
83	67	56	33	124
34	3	38	14	100
35	16	14	15	103
45	67	34	27	45
99	63	53	29	99
33	60	88	30	33
45	30	81	29	89
26	96	26	8	38
47	36	6	5	70
91	27	89	2	136
7	74	72	37	7
95	38	74	6	95
74	81	17	17	74
86	73	30	14	43
27	55	41	42	27
77	5	78	50	77
96	12	55	31	96
11	53	93	21	11
55	84	45	49	55
57	11	56	8	57
14	81	91	39	40
9	73	29	9	13
13	99	100	12	13
72	32	15	42	48
69	74	52	26	103
88	11	3	4	59
98	36	83	39	33
13	53	35	41	7
7	42	41	7	19
87	100	9	48	29
2	5	8	51	2
52	2	19	47	52
71	77	96	13	71
15	12	28	9	5
64	18	89	12	32
90	45	64	50	60
62	54	57	3	123
77	96	81	22	51
2	28	3	2	1
94	27	17	17	47
60	2	61	19	30
66	56	84	50	44
73	47	43	7	217
84	94	35	35	125
80	31	100	10	80
87	4	97	20	58
99	101	43	48	295
85	31	83	23	43
94	24	62	17	63
59	51	35	43	59
21	40	66	51	11
4	72	98	11	2
94	65	12	4	32
100	10	52	25	298
26	39	62	34	26
48	72	44	34	48
37	18	55	12	13
97	45	46	27	97
2	17	43	38	2
30	9	52	33	30
29	45	54	48	29
77	42	35	16	77
3	53	67	16	3
14	97	11	42	27
36	25	100	33	36
30	65	61	36	10
80	99	100	18	80
84	42	14	31	84
7	84	15	28	3
99	62	64	13	99
56	27	93	4	111
82	93	67	26	41
85	63	64	29	85
90	40	101	31	60
34	52	52	49	50
97	63	95	21	97
82	73	91	15	55
36	87	19	24	53
9	39	71	18	13
92	72	84	31	31
51	2	2	41	51
66	24	33	12	22
6	77	11	26	6
10	92	49	2	19
68	37	78	2	34
71	65	34	42	47
88	98	28	36	30
43	64	23	8	127
37	22	53	18	109
7	49	51	17	10
95	69	86	37	142
33	68	99	9	65
8	54	34	45	4
86	56	17	30	43
63	76	31	2	63
71	76	26	36	24
17	56	91	24	17
74	59	80	11	25
53	8	41	22	53
99	72	39	12	197
94	57	84	26	280
28	68	38	11	28
86	10	99	45	171
97	69	22	13	49
68	49	25	29	23
71	100	79	13	36
58	73	91	26	86
9	11	97	8	9
21	88	45	49	21
83	90	8	35	55
81	80	82	8	81
57	3	5	24	38
67	40	52	34	67
61	62	10	22	61
75	22	28	5	75
64	56	9	18	64
61	86	27	44	61
15	11	41	3	5
23	50	72	22	23
51	16	49	19	26
80	42	91	40	80
54	74	9	21	80
89	15	27	30	265
73	14	55	48	25
11	47	2	23	4
23	36	89	27	45
58	28	63	22	29
29	68	80	41	10
50	87	84	49	74
92	59	18	27	92
43	3	11	19	127
6	5	25	38	3
92	3	71	35	92
66	76	12	33	66
54	66	39	42	107
71	47	12	42	71
14	69	30	25	20
26	43	86	44	26
82	25	79	51	244
53	67	70	25	157
31	86	16	24	61
78	29	5	9	39
41	51	95	46	41
76	66	41	26	151
51	56	91	4	17
10	46	39	16	19
17	69	20	27	9
47	84	50	6	70
20	58	52	22	7
7	2	37	39	3
55	53	11	31	28
60	28	67	11	119
74	22	21	3	37
67	30	13	2	100
20	82	86	17	13
79	55	74	32	27
39	96	9	42	39
44	57	50	29	15
79	68	65	40	79
20	44	78	17	7
13	7	94	40	13
85	32	83	30	43
83	69	54	44	83
41	26	24	18	27
74	101	3	49	74
84	39	89	6	42
43	98	35	48	43
95	58	75	30	95
97	31	54	22	49
33	57	97	37	33
9	98	70	24	9
40	90	77	5	40
101	7	19	32	101
61	10	5	34	41
44	10	81	5	15
20	88	77	2	7
12	91	93	37	4
60	26	61	6	60
9	55	8	9	13
55	67	61	46	109
51	58	76	47	34
84	38	51	22	167
12	5	94	26	12
64	95	48	32	43
25	83	48	24	17
63	51	82	48	63
69	90	44	30	35
74	88	58	48	74
44	56	39	36	22
52	68	84	30	52
69	12	66	24	137
82	21	86	32	163
17	85	20	6	49
87	82	66	44	29
88	57	65	38	88
93	26	14	23	93
31	62	62	44	61
40	46	34	47	118
50	70	88	2	148
54	18	30	48	18
48	10	98	16	142
57	64	92	47	29
75	73	79	4	25
85	2	63	50	85
33	59	16	3	33
25	54	85	26	49
89	3	38	39	30
19	36	71	37	7
92	71	70	40	92
42	4	31	4	62
95	96	16	36	95
39	50	47	18	77
67	37	25	51	45
93	96	32	41	139
59	65	53	34	30
64	49	38	10	32
36	55	54	37	12
16	2	73	48	31
71	78	53	26	141
89	2	89	19	89
98	21	48	7	146
72	63	41	41	107
29	76	46	11	10
101	73	81	25	201
85	35	53	9	29
39	84	11	24	115
40	34	49	35	59
6	33	86	29	6
79	101	69	22	235
50	98	22	34	17
20	53	15	47	20
44	101	29	4	44
11	90	39	25	31
7	36	65	18	3
85	9	52	26	85
38	7	51	49	25
61	35	77	17	31
5	9	58	17	7
88	8	26	12	88
29	52	45	11	29
90	66	93	28	90
87	83	98	17	173
80	98	78	13	159
76	59	58	39	151
94	62	99	8	187
94	101	77	25	187
82	90	43	17	55
71	86	27	32	47
44	29	41	45	15
15	58	44	34	15
80	39	62	40	238
46	72	96	49	68
4	2	2	4	2
23	42	44	25	67
30	38	89	12	15
30	41	73	4	59
23	61	83	10	67
38	45	80	49	38
57	27	99	6	29
4	63	36	21	3
18	3	4	27	18
97	22	25	40	289
72	57	58	22	72
21	76	80	44	7
43	86	45	2	85
20	60	86	33	29
101	62	74	16	101
51	22	81	37	34
48	92	9	20	142
81	62	64	33	241
49	99	74	51	49
13	34	36	21	7
86	80	46	49	43
61	18	52	35	121
10	5	68	34	10
75	77	58	44	149
97	8	36	30	193
27	9	11	18	53
48	30	21	43	48
54	87	45	44	160
71	92	59	23	71
5	42	3	10	13
71	64	52	19	24
30	96	57	34	20
8	80	92	33	4
31	7	86	33	91
18	29	23	7	12
76	59	91	22	51
15	99	94	4	43
35	54	68	31	23
12	62	82	4	23
96	99	68	30	96
55	41	54	21	163
87	56	55	3	173
38	89	60	28	19
82	35	15	43	163
26	80	41	5	26
93	27	87	3	93
25	7	31	42	13
75	15	32	4	75
49	71	10	10	25
26	82	29	16	38
44	38	76	34	15
39	73	96	16	77
101	32	82	14	51
97	100	7	47	289
97	37	68	45	65
85	64	83	37	85
41	54	13	29	14
36	81	3	13	12
39	72	45	8	26
35	70	70	50	103
13	27	11	7	7
29	87	73	33	43
79	11	30	31	79
33	61	79	32	65
33	58	30	28	33
52	81	10	25	18
68	36	84	5	68
42	69	36	2	42
90	18	33	2	60
24	48	58	14	24
39	85	26	21	39
61	79	45	45	120
8	67	42	24	8
65	79	78	10	65
76	49	99	28	224
50	26	19	9	26
29	41	79	37	29
37	43	8	23	54
48	34	97	5	25
36	45	74	44	19
4	59	78	41	6
63	92	55	28	63
91	97	56	9	91
11	66	78	14	11
40	62	42	27	14
91	51	76	4	46
9	89	94	47	6
17	36	78	23	12
5	56	50	27	5
57	89	24	25	57
12	74	82	49	8
61	26	47	52	61
3	14	41	16	5
39	10	46	6	39
16	9	82	27	16
35	9	49	43	24
34	69	85	35	18
9	44	94	4	12
43	33	37	52	43
79	45	43	40	79
22	18	65	42	15
63	59	21	33	32
86	81	96	27	254
85	58	43	28	43
98	87	48	9	66
32	16	37	17	22
31	23	76	37	31
52	56	57	44	52
76	82	23	29	26
15	100	42	39	10
40	32	52	44	59
89	86	33	14	45
73	78	75	31	37
11	14	19	46	6
79	83	75	49	79
50	35	41	29	146
43	81	47	52	43
20	91	95	7	20
77	39	23	51	114
100	83	53	23	100
53	24	59	8	53
95	11	22	42	95
100	43	85	21	100
36	3	74	34	104
11	60	45	51	5
25	38	60	23	36
55	7	42	32	55
97	64	68	51	287
25	93	64	16	13
39	29	40	10	39
77	41	53	15	52
25	71	82	19	9
23	94	61	40	23
39	47	95	20	57
98	84	13	11	34
63	31	51	21	185
11	8	5	44	11
67	62	47	52	34
96	84	95	50	64
87	74	40	45	58
14	20	91	12	38
43	4	44	8	125
77	50	23	18	39
37	100	73	51	37
62	75	100	27	62
21	60	100	29	11
40	45	94	34	40
94	44	102	18	32
33	60	36	12	12
11	66	9	4	8
38	5	95	32	56
51	76	79	39	75
48	31	41	37	25
7	3	53	36	3
43	11	55	23	43
13	71	62	21	7
86	19	3	26	30
42	10	90	7	122
87	78	67	21	87
94	75	93	11	94
31	96	70	14	31
61	99	91	21	21
63	23	74	34	63
99	57	71	11	66
56	6	56	3	20
41	32	19	20	41
97	41	15	48	97
51	100	24	26	51
82	66	11	6	162
97	87	64	42	192
75	66	14	29	50
77	99	40	13	77
44	10	94	5	44
97	81	50	17	97
100	21	61	13	67
94	24	102	28	186
18	90	25	13	12
80	74	78	52	28
89	32	16	23	60
72	17	48	24	72
27	14	21	33	27
91	26	53	35	269
3	16	79	40	4
71	42	48	43	25
42	62	81	42	122
17	3	83	5	24
58	34	66	39	39
5	38	25	10	8
23	58	40	8	33
25	100	48	44	36
28	56	20	32	15
79	43	27	38	40
52	83	42	20	152
55	89	65	10	55
56	61	97	36	164
41	100	78	22	119
42	33	99	18	42
102	35	58	34	102
44	32	15	20	65
19	48	51	8	36
5	16	58	24	4
43	82	67	12	43
22	91	80	33	12
9	81	64	10	16
54	80	85	17	54
29	48	32	6	83
78	12	77	33	116
17	73	59	16	17
48	50	54	8	48
81	100	99	13	28
57	4	8	22	84
56	23	12	49	20
96	46	9	51	33
92	3	37	15	182
30	3	100	42	11
74	23	57	52	74
92	36	83	10	32
15	100	33	42	28
15	40	70	43	6
38	70	41	30	20
36	71	86	30	36
6	67	35	38	14
85	102	89	19	57
65	92	73	51	23
14	98	91	33	26
54	20	46	10	36
47	95	18	3	137
71	80	92	6	71
5	79	63	48	11
68	53	47	13	35
68	67	60	30	101
95	19	43	8	64
13	100	20	47	5
76	99	76	23	76
96	8	21	26	284
84	54	19	41	84
50	82	26	21	26
87	70	63	37	87
21	72	55	48	11
42	47	4	9	42
9	77	11	33	9
10	19	11	3	7
87	56	101	21	172
85	49	26	25	85
68	9	71	37	24
46	70	101	39	31
81	69	24	49	81
44	95	13	50	23
13	39	64	23	13
17	47	29	20	32
49	91	69	47	49
66	37	47	20	194
48	61	95	46	48
17	82	37	36	17
72	46	75	30	212
36	88	10	20	24
12	33	12	25	12
25	44	13	9	71
93	18	20	42	93
39	50	61	6	20
85	38	38	16	251
49	46	28	48	33
87	16	53	11	257
94	51	99	16	94
39	98	22	21	76
48	71	17	23	48
24	27	24	23	24
76	89	9	8	26
100	42	64	36	100
96	3	31	48	143
87	46	92	34	87
92	75	62	17	92
35	6	71	49	35
57	65	27	11	112
92	19	13	50	47
46	54	18	28	46
90	25	28	6	266
34	73	83	3	66
36	97	29	45	53
17	39	31	38	17
90	27	25	49	60
65	22	27	26	65
68	44	69	49	68
70	98	10	44	24
69	19	35	28	35
9	94	22	49	9
18	4	12	26	50
55	3	10	6	81
70	38	28	40	104
38	62	31	5	38
74	3	39	37	110
68	60	61	30	35
58	46	93	13	30
88	70	31	6	174
56	101	76	51	20
40	62	36	47	40
40	47	14	43	116
28	37	3	7	28
67	101	28	23	34
72	20	66	25	37
100	6	72	6	67
56	81	30	33	38
25	5	100	20	13
71	48	29	21	71
73	55	24	51	37
65	86	90	9	191
6	17	86	32	3
48	55	17	12	25
37	91	85	20	37
30	8	44	10	20
99	72	70	7	34
83	77	21	12	83
75	101	88	43	38
16	65	19	25	30
85	31	67	17	57
68	78	98	26	68
94	7	94	33	140
44	95	58	43	44
50	15	73	3	50
11	84	7	33	8
68	41	61	3	68
6	101	58	39	14
98	77	21	38	290
100	29	7	25	149
70	41	45	3	70
82	86	14	11	55
49	35	38	9	96
48	76	23	16	48
36	38	73	35	13
9	32	24	31	12
29	17	20	18	29
15	80	20	15	15
80	10	78	39	28
49	5	71	22	96
41	93	88	19	15
26	24	25	26	10
88	80	81	43	88
83	62	34	5	83
58	50	12	14	58
17	70	90	50	9
31	54	53	4	11
101	62	22	20	150
74	66	78	43	50
3	91	48	13	3
38	4	14	18	110
15	46	16	17	15
82	17	64	25	82
85	36	99	17	85
18	83	63	10	18
84	46	32	46	29
24	52	69	9	46
12	7	74	26	22
5	10	44	38	11
78	67	57	43	78
45	67	85	9	45
64	45	54	4	188
83	48	24	26	83
39	85	26	21	39
61	79	45	45	120
8	67	42	24	8
65	79	78	10	65
76	49	99	28	224
50	26	19	9	26
29	41	79	37	29
37	43	8	23	54
48	34	97	5	25
36	45	74	44	19
4	59	78	41	6
63	92	55	28	63
91	97	56	9	91
11	66	78	14	11
40	62	42	27	14
91	51	76	4	46
9	89	94	47	6
17	36	78	23	12
5	56	50	27	5
57	89	24	25	57
12	74	82	49	8
61	26	47	52	61
3	14	41	16	5
39	10	46	6	39
16	9	82	27	16
35	9	49	43	24
34	69	85	35	18
9	44	94	4	12
43	33	37	52	43
79	45	43	40	79
22	18	65	42	15
63	59	21	33	32
86	81	96	27	254
85	58	43	28	43
98	87	48	9	66
32	16	37	17	22
31	23	76	37	31
52	56	57	44	52
76	82	23	29	26
15	100	42	39	10
40	32	52	44	59
89	86	33	14	45
73	78	75	31	37
11	14	19	46	6
79	83	75	49	79
50	35	41	29	146
43	81	47	52	43
20	91	95	7	20
77	39	23	51	114
100	83	53	23	100
53	24	59	8	53
95	11	22	42	95
100	43	85	21	100
36	3	74	34	104
11	60	45	51	5
25	38	60	23	36
55	7	42	32	55
97	64	68	51	287
25	93	64	16	13
39	29	40	10	39
77	41	53	15	52
25	71	82	19	9
23	94	61	40	23
39	47	95	20	57
98	84	13	11	34
63	31	51	21	185
11	8	5	44	11
67	62	47	52	34
96	84	95	50	64
87	74	40	45	58
14	20	91	12	38
43	4	44	8	125
77	50	23	18	39
37	100	73	51	37
62	75	100	27	62
21	60	100	29	11
40	45	94	34	40
94	44	102	18	32
33	60	36	12	12
11	66	9	4	8
38	5	95	32	56
51	76	79	39	75
48	31	41	37	25
7	3	53	36	3
43	11	55	23	43
13	71	62	21	7
86	19	3	26	30
42	10	90	7	122
87	78	67	21	87
94	75	93	11	94
31	96	70	14	31
61	99	91	21	21
63	23	74	34	63
99	57	71	11	66
56	6	56	3	20
41	32	19	20	41
97	41	15	48	97
51	100	24	26	51
82	66	11	6	162
97	87	64	42	192
75	66	14	29	50
77	99	40	13	77
44	10	94	5	44
97	81	50	17	97
100	21	61	13	67
94	24	102	28	186
18	90	25	13	12
80	74	78	52	28
89	32	16	23	60
72	17	48	24	72
27	14	21	33	27
91	26	53	35	269
3	16	79	40	4
71	42	48	43	25
42	62	81	42	122
17	3	83	5	24
58	34	66	39	39
5	38	25	10	8
23	58	40	8	33
25	100	48	44	36
28	56	20	32	15
79	43	27	38	40
52	83	42	20	152
55	89	65	10	55
56	61	97	36	164
41	100	78	22	119
42	33	99	18	42
102	35	58	34	102
44	32	15	20	65
19	48	51	8	36
5	16	58	24	4
43	82	67	12	43
22	91	80	33	12
9	81	64	10	16
54	80	85	17	54
29	48	32	6	83
78	12	77	33	116
17	73	59	16	17
48	50	54	8	48
81	100	99	13	28
57	4	8	22	84
56	23	12	49	20
96	46	9	51	33
92	3	37	15	182
30	3	100	42	11
74	23	57	52	74
92	36	83	10	32
15	100	33	42	28
15	40	70	43	6
38	70	41	30	20
36	71	86	30	36
6	67	35	38	14
85	102	89	19	57
65	92	73	51	23
14	98	91	33	26
54	20	46	10	36
47	95	18	3	137
71	80	92	6	71
5	79	63	48	11
68	53	47	13	35
68	67	60	30	101
95	19	43	8	64
13	100	20	47	5
76	99	76	23	76
96	8	21	26	284
84	54	19	41	84
50	82	26	21	26
87	70	63	37	87
21	72	55	48	11
42	47	4	9	42
9	77	11	33	9
10	19	11	3	7
87	56	101	21	172
85	49	26	25	85
68	9	71	37	24
46	70	101	39	31
81	69	24	49	81
44	95	13	50	23
13	39	64	23	13
17	47	29	20	32
49	91	69	47	49
66	37	47	20	194
48	61	95	46	48
17	82	37	36	17
72	46	75	30	212
36	88	10	20	24
12	33	12	25	12
25	44	13	9	71
93	18	20	42	93
39	50	61	6	20
85	38	38	16	251
49	46	28	48	33
87	16	53	11	257
94	51	99	16	94
39	98	22	21	76
48	71	17	23	48
24	27	24	23	24
76	89	9	8	26
100	42	64	36	100
96	3	31	48	143
87	46	92	34	87
92	75	62	17	92
35	6	71	49	35
57	65	27	11	112
92	19	13	50	47
46	54	18	28	46
90	25	28	6	266
34	73	83	3	66
36	97	29	45	53
17	39	31	38	17
90	27	25	49	60
65	22	27	26	65
68	44	69	49	68
70	98	10	44	24
69	19	35	28	35
9	94	22	49	9
18	4	12	26	50
55	3	10	6	81
70	38	28	40	104
38	62	31	5	38
74	3	39	37	110
68	60	61	30	35
58	46	93	13	30
88	70	31	6	174
56	101	76	51	20
40	62	36	47	40
40	47	14	43	116
28	37	3	7	28
67	101	28	23	34
72	20	66	25	37
100	6	72	6	67
56	81	30	33	38
25	5	100	20	13
71	48	29	21	71
73	55	24	51	37
65	86	90	9	191
6	17	86	32	3
48	55	17	12	25
37	91	85	20	37
30	8	44	10	20
99	72	70	7	34
83	77	21	12	83
75	101	88	43	38
16	65	19	25	30
85	31	67	17	57
68	78	98	26	68
94	7	94	33	140
44	95	58	43	44
50	15	73	3	50
11	84	7	33	8
68	41	61	3	68
6	101	58	39	14
98	77	21	38	290
100	29	7	25	149
70	41	45	3	70
82	86	14	11	55
49	35	38	9	96
48	76	23	16	48
36	38	73	35	13
9	32	24	31	12
29	17	20	18	29
15	80	20	15	15
80	10	78	39	28
49	5	71	22	96
41	93	88	19	15
26	24	25	26	10
88	80	81	43	88
83	62	34	5	83
58	50	12	14	58
17	70	90	50	9
31	54	53	4	11
101	62	22	20	150
74	66	78	43	50
3	91	48	13	3
38	4	14	18	110
15	46	16	17	15
82	17	64	25	82
85	36	99	17	85
18	83	63	10	18
84	46	32	46	29
24	52	69	9	46
12	7	74	26	22
5	10	44	38	11
78	67	57	43	78
45	67	85	9	45
64	45	54	4	188
83	48	24	26	83
87	78	64	41	87
73	64	9	40	25
92	49	53	42	92
15	55	65	51	15
95	58	98	7	281
55	57	44	33	55
64	13	57	35	43
42	41	33	5	122
16	63	64	4	44
98	43	42	41	98
95	88	95	45	33
100	28	10	13	198
11	49	24	48	8
100	44	9	30	67
49	87	78	3	72
12	11	50	47	12
43	94	7	36	22
79	69	76	5	117
21	43	47	47	21
76	68	66	35	76
22	50	91	41	8
24	78	91	38	9
60	81	74	7	176
7	50	68	37	4
74	32	28	42	26
75	33	91	5	38
94	66	69	40	278
63	38	87	33	185
102	30	42	43	202
43	27	64	51	29
56	89	20	20	56
52	26	85	35	52
80	22	56	29	41
66	54	34	12	194
55	9	68	32	28
57	75	89	17	112
57	3	12	8	112
85	70	76	9	43
67	8	90	12	99
48	44	6	41	17
85	18	52	8	57
13	65	54	46	13
97	56	21	24	192
31	90	56	15	16
60	58	38	25	60
59	10	35	48	173
16	82	37	22	30
38	25	41	28	26
95	20	79	9	48
34	12	37	48	12
43	44	66	44	43
74	7	71	41	26
102	57	72	44	302
33	73	66	33	22
93	9	39	8	93
70	33	4	25	24
74	93	84	27	74
70	20	74	10	70
11	96	22	51	11
36	15	66	52	19
28	68	89	7	28
92	24	16	9	92
91	57	80	31	61
79	4	84	46	27
64	36	80	46	126
70	62	80	17	47
96	72	36	52	96
31	87	39	17	31
36	77	82	50	104
62	36	48	28	122
93	45	88	32	47
19	50	13	39	19
77	10	22	15	77
89	17	71	23	89
77	50	6	30	114
83	43	39	41	83
27	6	57	7	14
79	99	73	48	79
98	87	83	48	50
75	36	56	41	26
74	101	64	42	50
39	78	43	26	26
44	75	71	23	16
40	66	48	19	21
11	14	72	3	11
11	75	96	42	6
102	21	48	44	102
24	54	77	11	24
46	11	68	17	31
85	18	6	28	251
39	60	3	22	57
79	31	5	9	117
90	34	102	49	178
8	23	41	32	11
14	20	75	11	14
68	15	5	47	200
15	57	60	40	41
56	22	6	5	164
101	10	21	24	35
15	5	43	7	15
97	56	62	26	97
39	69	33	51	57
28	84	102	13	28
74	55	22	29	74
91	4	20	30	31
97	99	26	38	97
69	54	53	43	35
12	87	77	51	8
59	47	91	10	21
73	12	91	39	144
5	37	61	40	5
13	49	99	45	13
71	6	6	51	48
31	10	64	4	60
73	32	70	32	73
80	82	66	14	158
99	84	28	43	147
40	35	82	47	40
32	73	67	44	12
45	100	23	40	30
45	75	49	47	45
61	6	5	25	90
30	96	75	22	20
13	63	5	34	5
90	27	65	13	90
99	99	92	52	99
13	91	76	7	13
50	57	94	28	98
3	75	97	8	2
64	5	45	25	33
56	71	16	13	56
44	85	43	36	44
47	48	77	34	24
100	11	57	21	51
68	19	45	33	68
39	43	8	28	57
32	50	57	7	92
38	60	66	27	26
7	98	68	11	4
44	52	53	29	44
41	78	40	38	119
94	64	11	28	140
81	102	21	9	81
52	7	21	36	77
42	29	83	47	82
78	15	33	50	230
95	50	12	7	141
91	50	15	46	91
46	28	35	44	69
53	4	74	24	79
42	20	15	34	63
87	3	58	8	29
65	20	99	32	130
13	81	88	27	13
44	35	89	2	66
47	99	2	20	47
51	43	26	1	51
81	94	44	23	81
75	84	71	30	75
2	4	16	14	0
77	6	63	38	51
20	39	24	1	13
100	7	29	49	300
20	93	67	10	10
47	11	33	11	141
45	44	14	14	135
74	86	45	7	111
38	40	46	16	57
52	39	12	7	156
22	6	82	8	22
53	90	10	48	159
83	43	30	4	83
80	54	36	2	26
21	21	15	29	31
35	50	16	24	11
78	61	89	33	117
94	97	53	10	47
21	3	65	13	21
99	36	49	48	198
34	44	41	10	34
99	73	82	43	33
90	47	92	29	90
88	54	76	32	264
60	94	27	38	180
70	50	57	47	70
78	52	11	42	117
61	48	41	34	20
49	8	20	50	147
36	59	61	11	72
77	91	68	36	115
2	41	75	30	2
78	94	46	17	78
9	56	73	28	13
95	19	94	22	285
22	6	78	35	22
23	98	78	13	23
42	14	76	29	84
56	1	18	30	56
50	15	4	7	50
55	64	25	22	18
44	46	57	7	66
64	8	9	9	21
41	30	5	47	27
62	68	25	48	93
17	18	40	9	17
18	6	89	12	36
62	99	36	42	31
61	98	15	11	91
32	50	49	18	21
60	74	35	38	60
8	80	84	7	2
3	22	42	42	4
84	44	44	12	56
1	43	81	34	1
65	7	96	33	130
90	1	20	11	30
86	57	70	18	172
96	88	78	45	96
2	98	19	7	2
98	28	75	28	49
95	66	5	16	47
21	14	89	40	10
17	75	37	42	34
17	42	35	29	17
70	59	73	8	35
72	80	6	3	36
77	93	52	37	154
46	53	34	41	46
57	62	40	11	57
18	44	58	32	36
96	36	43	17	144
13	78	92	34	8
21	43	86	13	42
59	8	60	39	19
67	80	27	10	33
1	6	91	26	3
14	33	41	38	42
13	8	30	8	19
83	89	23	41	83
56	59	68	21	56
60	41	74	40	40
95	14	83	5	47
95	20	40	7	95
100	98	81	44	300
29	62	96	6	43
98	46	99	35	49
76	17	53	42	76
86	21	40	14	57
65	41	67	31	130
93	62	87	7	62
24	6	29	25	36
11	93	38	15	22
92	42	17	37	30
80	53	50	28	40
100	40	40	6	100
6	73	50	3	6
91	68	95	22	45
81	32	86	4	243
59	88	22	30	118
86	82	44	50	57
72	29	86	22	72
83	65	17	32	55
74	49	92	18	148
38	96	24	42	76
12	12	54	13	12
11	30	27	46	22
94	61	54	19	62
5	89	23	17	5
26	99	100	17	26
92	26	5	37	46
41	49	27	25	20
19	55	77	8	9
46	16	88	47	23
49	66	23	1	98
76	23	66	25	228
79	26	69	37	79
53	61	72	17	17
57	93	3	45	171
20	30	32	48	20
80	33	18	45	120
46	8	71	18	46
76	54	4	1	25
85	9	95	19	42
99	2	88	49	99
81	96	68	47	162
91	62	79	49	91
62	79	8	29	124
79	11	57	47	26
77	18	67	37	77
81	22	3	19	54
50	85	85	4	150
59	29	99	30	59
88	98	16	21	44
78	53	61	41	156
6	39	59	33	6
20	57	47	4	40
66	44	73	47	66
3	43	76	23	3
50	66	94	35	150
14	57	61	9	4
69	47	31	17	46
35	89	87	39	11
29	58	30	7	43
18	60	50	3	54
40	7	8	22	40
75	40	26	7	225
47	68	14	41	23
94	31	70	16	94
99	53	21	36	297
52	35	16	44	52
75	32	82	44	112
26	14	22	31	8
69	5	100	27	34
65	44	80	4	97
18	62	68	27	27
52	14	1	1	104
74	36	99	19	37
83	17	39	45	55
74	17	67	25	37
36	43	50	42	36
48	46	28	29	48
45	32	27	48	90
23	6	57	12	69
23	44	63	20	15
35	4	80	31	23
16	30	72	8	5
63	55	50	3	42
93	73	9	15	93
8	51	44	34	16
87	64	38	5	29
80	23	8	10	26
61	69	25	13	30
46	32	34	15	15
8	27	62	7	2
52	3	8	1	156
36	81	14	4	72
92	77	20	48	276
11	97	57	25	33
63	75	21	8	63
91	76	39	25	136
71	7	66	50	35
37	71	71	18	37
72	47	33	5	36
42	85	73	25	126
77	37	27	31	77
13	87	36	18	13
97	36	72	33	48
40	82	5	31	13
82	54	6	34	82
72	85	61	2	72
89	7	10	16	44
82	55	67	34	54
37	37	60	36	37
33	32	23	2	99
40	5	14	20	80
35	55	96	19	11
10	1	48	45	10
62	56	47	9	41
26	99	90	44	26
