143	57	62	82
134	219	95	188
205	236	192	192
64	225	137	172
88	74	233	81
125	241	159	179
75	54	117	166
104	106	97	178
70	103	134	212
137	213	246	167
167	193	215	157
165	194	181	161
112	173	134	189
150	166	52	139
190	99	204	227
172	159	165	207
172	195	244	107
183	91	136	77
127	78	230	178
118	56	219	54
192	142	163	202
159	212	99	150
56	180	221	88
102	165	108	139
55	190	111	238
192	66	241	162
239	185	61	197
249	125	101	115
232	87	129	137
232	192	236	133
226	160	58	247
247	201	106	216
88	156	250	154
98	92	72	180
72	237	110	190
223	149	113	120
218	181	77	127
54	235	137	133
108	142	211	54
210	145	101	228
184	155	91	50
183	184	92	214
218	233	68	70
208	207	238	248
84	145	215	62
167	146	236	189
199	165	199	191
55	86	203	56
191	93	233	216
121	137	178	224
141	201	207	50
126	250	154	131
243	86	128	152
187	237	239	223
122	121	145	179
195	135	192	51
60	158	167	158
211	244	89	94
200	123	192	211
238	102	108	75
64	244	106	106
189	70	130	161
189	74	228	242
196	123	53	161
228	181	66	98
201	116	180	126
156	237	94	169
167	86	208	110
64	199	190	61
225	84	148	114
83	64	127	241
209	242	165	224
56	118	140	125
198	94	72	103
232	72	99	194
164	55	150	243
112	57	72	243
132	214	147	202
151	224	122	233
80	246	75	139
84	134	60	68
165	51	181	173
124	61	97	246
63	60	71	184
71	243	171	182
125	194	170	64
181	93	96	103
247	126	176	144
180	211	241	197
190	91	125	104
72	84	62	58
213	240	62	202
103	68	63	117
168	118	200	163
135	159	218	70
184	184	95	121
181	150	83	216
215	222	50	215
72	83	173	80
227	207	77	228
107	175	82	152
51	189	166	98
233	155	78	196
196	142	178	184
241	63	175	230
57	242	247	143
98	241	80	196
144	178	112	92
232	229	87	217
86	51	60	120
140	247	124	142
55	206	73	191
107	52	71	106
212	68	186	77
170	186	161	98
89	77	65	63
51	208	99	197
159	136	144	106
105	108	223	83
152	246	131	61
146	180	169	134
125	230	227	93
169	144	100	138
149	64	232	224
105	116	248	190
232	186	118	71
133	127	69	106
128	104	146	223
176	212	194	243
127	116	131	197
219	130	171	202
82	178	175	197
93	61	154	235
219	120	121	127
155	215	124	201
161	60	157	158
56	75	149	222
228	234	190	65
224	53	223	111
177	176	193	110
190	209	231	63
248	200	144	62
222	118	128	192
186	222	229	61
78	200	226	147
232	210	123	127
96	109	66	176
229	154	179	121
196	204	54	78
83	219	90	150
72	56	69	109
123	103	132	216
109	87	65	66
70	188	202	148
216	97	234	239
141	240	62	135
109	113	133	200
235	195	237	191
108	78	56	105
212	128	86	211
54	134	54	225
211	68	67	121
199	100	222	210
235	99	232	174
230	209	209	164
141	129	189	154
213	51	106	178
108	55	95	195
234	152	102	87
202	97	133	67
110	107	229	160
173	91	213	100
131	155	77	73
73	52	140	249
132	52	190	171
121	130	117	57
224	115	76	89
205	126	231	231
189	58	70	124
105	250	54	226
174	218	242	213
180	215	163	146
186	70	213	228
167	105	108	191
176	243	58	153
228	101	119	69
106	202	181	189
71	203	171	61
200	192	204	105
52	102	87	62
130	187	213	221
249	100	158	105
237	200	188	233
170	76	221	104
153	93	135	52
239	175	144	156
206	209	73	216
126	55	94	82
141	214	162	204
69	124	120	184
243	188	195	193
219	59	95	145
127	239	56	207
226	244	101	149
175	117	152	130
237	144	242	135
111	56	214	54
203	189	155	142
239	241	196	155
241	51	52	198
60	231	244	121
204	54	232	162
110	122	218	76
219	194	60	67
144	213	232	81
182	117	106	60
103	235	155	52
92	95	79	242
96	70	237	128
181	197	170	165
158	199	52	152
195	122	185	219
210	187	228	226
144	123	62	201
157	171	80	65
242	56	191	163
130	245	208	53
207	153	182	170
230	110	67	103
198	218	145	198
116	92	135	233
243	196	238	207
246	236	130	90
187	76	116	182
86	200	241	225
234	236	157	134
144	155	78	171
74	148	211	156
68	139	69	138
189	124	176	65
196	86	79	213
250	53	168	100
179	80	152	233
89	166	157	150
172	242	249	236
218	106	183	159
163	224	163	144
80	189	87	188
77	67	99	69
58	191	107	185
161	231	134	113
148	104	86	92
200	74	61	90
243	115	162	174
133	131	60	192
237	59	207	178
134	176	113	51
59	212	223	55
196	189	196	236
82	233	89	110
203	100	133	176
165	150	236	192
117	69	230	243
105	96	86	154
103	84	227	98
212	73	170	148
125	166	109	95
173	193	181	218
187	198	158	233
226	202	232	159
61	99	200	102
185	212	136	91
146	225	95	156
113	163	136	192
53	76	222	64
115	104	119	203
113	78	74	141
121	137	112	133
233	107	84	50
193	187	131	75
156	155	158	157
191	236	172	114
250	147	160	75
118	193	178	220
194	61	183	55
194	101	230	225
150	96	221	68
142	241	67	133
230	158	186	111
113	153	178	128
211	177	169	239
64	175	247	192
172	201	236	238
165	206	186	161
238	229	226	151
136	102	146	113
161	224	91	102
159	60	219	59
142	69	192	72
228	52	129	197
149	215	72	127
66	52	190	238
105	211	187	117
56	204	104	52
58	107	177	241
113	85	208	143
68	227	118	143
98	78	65	181
137	202	166	211
140	114	179	200
157	157	186	141
88	235	233	203
137	58	141	156
112	139	136	245
75	79	178	164
146	229	51	152
70	104	89	145
215	204	235	206
243	177	154	114
78	178	75	204
231	215	52	117
178	105	141	236
106	99	155	172
65	148	78	132
196	74	150	132
149	180	71	141
240	77	234	85
67	120	166	89
211	192	158	97
103	236	210	103
246	85	218	68
149	60	140	75
172	101	227	173
239	246	53	77
204	224	201	64
118	120	221	191
218	203	208	222
95	95	92	81
201	147	96	125
52	60	60	207
211	168	54	139
123	81	222	104
99	56	124	75
170	169	86	67
125	176	96	84
136	132	245	213
129	149	239	142
239	99	195	242
86	111	192	161
216	72	151	226
105	61	186	70
131	148	68	51
75	244	71	187
178	133	139	209
230	163	113	200
211	210	92	148
126	85	127	193
106	149	68	64
128	151	182	109
226	122	190	137
226	59	239	178
170	144	154	81
214	67	166	186
138	107	197	94
90	234	141	56
159	188	245	72
65	55	55	218
128	143	119	88
208	191	81	176
164	76	215	231
80	55	232	167
198	173	243	182
185	143	227	163
211	57	144	60
94	232	186	201
156	61	208	174
188	202	80	79
118	94	150	118
222	190	246	77
68	50	227	123
202	246	187	187
72	174	248	88
106	101	234	103
100	218	52	150
222	144	75	110
191	198	168	80
245	156	95	119
140	112	80	228
68	243	155	59
157	162	189	190
249	150	225	107
225	182	61	65
131	157	165	241
196	207	67	67
217	93	68	105
241	199	81	63
120	107	79	102
167	160	209	67
206	113	51	207
86	162	159	54
81	113	53	246
191	87	221	50
239	176	135	164
94	236	151	239
153	97	245	180
209	220	173	168
241	70	209	64
129	222	160	175
59	132	244	183
109	168	172	68
167	128	103	147
170	213	244	230
154	143	167	219
108	159	81	164
182	218	228	104
84	131	56	96
126	237	137	237
155	127	88	71
233	66	113	110
173	60	144	54
62	245	209	127
88	195	161	91
141	60	60	195
243	108	211	109
170	110	131	130
161	229	138	59
100	244	90	191
233	205	164	229
103	214	119	199
209	213	140	135
172	229	180	177
130	165	86	110
124	110	116	129
133	140	119	247
165	61	85	223
132	80	102	185
133	89	170	217
177	198	158	146
109	170	80	124
88	227	199	201
141	71	242	244
230	239	231	158
230	96	157	136
197	190	181	65
83	200	170	190
202	88	84	65
215	209	50	138
241	110	113	147
76	130	236	188
249	139	241	235
170	195	200	175
96	175	197	210
146	242	109	238
242	132	234	194
242	59	213	141
181	90	189	86
51	162	170	247
213	243	80	133
183	245	98	105
50	93	156	96
77	223	183	78
55	177	167	58
243	187	101	187
117	161	193	222
198	135	124	138
70	119	59	230
94	176	152	140
248	130	95	207
85	190	197	187
168	191	72	231
131	240	201	211
136	209	159	82
203	126	170	202
92	80	216	158
150	51	112	132
144	173	183	99
63	52	213	111
225	168	59	54
155	60	65	243
111	130	222	138
242	153	110	224
145	183	58	142
124	92	203	218
170	237	202	176
146	227	169	145
133	78	184	162
152	50	102	206
88	64	121	97
232	153	224	92
154	207	74	83
197	131	174	241
51	156	230	174
230	51	115	227
109	92	186	214
113	69	220	130
250	106	74	237
157	150	158	204
101	69	90	83
146	121	249	232
209	94	96	196
125	197	155	82
123	149	112	250
129	140	69	220
79	118	170	86
68	96	211	98
180	188	219	214
82	205	141	126
228	187	80	133
250	154	225	57
69	177	240	99
211	188	108	134
101	175	212	76
145	184	122	71
74	111	225	125
205	113	137	52
178	198	249	219
131	77	146	69
62	117	229	50
250	181	226	226
189	112	79	236
105	83	242	112
230	117	115	56
85	155	173	53
214	233	94	166
242	100	187	191
110	112	140	129
170	102	212	150
120	243	173	137
248	167	186	137
164	207	228	220
166	194	130	231
212	110	184	108
229	166	209	185
186	62	64	246
207	234	242	210
73	232	155	223
64	209	240	107
190	114	83	101
168	163	76	235
116	205	238	95
97	202	235	59
138	105	109	118
175	122	211	97
202	187	109	119
165	139	158	138
158	53	88	60
77	135	179	102
164	103	234	66
68	54	115	219
50	181	207	157
108	202	100	182
157	188	86	211
96	160	89	105
109	131	61	54
214	55	112	86
102	170	170	71
130	162	76	245
219	106	57	179
76	125	248	58
170	176	105	92
87	127	167	147
246	169	178	83
196	184	111	214
88	234	137	237
97	147	233	69
228	125	129	249
72	205	158	81
135	60	108	176
213	148	172	177
241	129	224	213
205	90	83	93
92	66	223	86
153	62	118	83
248	245	218	221
200	174	229	211
100	69	112	98
248	232	145	153
56	138	161	160
62	193	82	157
135	203	62	143
203	212	76	127
153	240	127	106
138	156	149	119
110	146	191	243
63	67	174	114
138	116	94	175
226	183	69	209
183	93	234	58
86	214	68	232
169	227	179	60
136	180	120	148
54	193	98	57
242	216	224	214
106	183	131	198
163	73	61	148
220	85	169	97
170	177	92	168
162	50	69	116
150	174	231	106
218	129	160	189
175	209	59	244
101	190	178	100
187	117	77	181
205	143	204	213
77	96	206	69
98	60	196	205
96	189	224	113
203	125	150	98
74	221	90	201
208	220	222	114
143	225	206	215
106	60	223	195
133	60	57	133
196	163	213	89
167	136	222	177
202	199	121	129
124	87	109	230
218	183	162	140
191	218	172	63
94	179	76	120
193	132	215	125
115	194	171	136
93	183	110	59
197	154	80	154
156	55	180	239
70	54	74	245
154	249	150	249
201	140	200	105
179	133	84	125
99	78	158	225
188	171	240	181
52	93	72	89
206	68	217	107
57	105	68	151
108	123	124	174
160	97	114	243
200	81	212	131
206	232	80	136
86	176	212	125
239	88	101	218
213	191	125	132
120	245	250	63
190	91	198	79
73	240	52	111
221	132	65	162
170	209	176	222
86	117	229	127
52	71	119	89
118	76	124	212
230	111	79	92
219	118	64	89
218	114	184	50
152	87	202	81
61	227	129	155
151	104	72	136
88	93	52	248
101	230	64	78
171	165	134	173
136	115	202	236
168	107	70	229
204	92	164	203
242	234	159	67
87	114	126	67
121	78	100	248
186	92	156	250
157	230	249	143
162	96	171	202
216	83	211	155
118	128	209	187
99	109	197	191
214	82	162	115
85	122	69	250
213	165	217	153
121	147	55	137
163	227	227	77
98	110	121	203
182	102	197	112
130	104	179	124
227	233	243	224
83	76	125	117
246	62	226	74
132	65	153	109
98	91	244	123
90	145	187	117
183	164	93	105
170	199	203	226
113	64	123	136
220	102	221	188
84	81	174	139
175	137	62	184
173	217	124	249
76	114	183	227
202	176	208	112
147	61	217	177
116	136	63	169
129	213	204	187
197	220	191	243
235	233	189	65
193	204	53	158
190	215	185	124
75	199	154	87
162	108	128	66
119	174	181	185
244	132	133	99
93	238	171	105
171	239	94	233
91	232	113	201
77	146	117	206
225	218	55	182
160	212	132	235
221	153	126	98
158	178	78	135
79	152	161	194
213	196	160	123
71	59	224	221
114	90	119	131
127	226	71	146
153	62	123	240
189	229	96	197
57	219	91	125
116	214	204	175
152	59	141	193
53	62	109	241
116	210	87	155
147	106	83	235
239	156	62	206
137	157	96	236
166	185	96	191
84	120	85	61
163	80	143	143
77	138	67	90
90	126	225	142
172	244	86	124
161	238	66	184
247	161	250	114
245	184	239	106
207	80	183	161
218	51	106	93
215	143	64	220
215	246	135	158
120	83	124	243
219	219	70	178
55	77	196	109
179	70	180	201
188	231	131	184
207	191	146	102
217	191	130	59
89	60	66	100
250	121	105	84
152	239	130	129
65	108	68	97
192	107	129	184
174	128	230	84
198	222	50	115
108	56	102	219
132	163	142	206
100	88	114	230
102	68	93	247
142	110	156	244
159	64	207	87
71	84	218	190
107	124	167	227
91	80	151	219
89	243	64	67
145	98	249	87
114	97	237	76
100	162	65	120
246	197	222	153
64	230	146	234
165	163	91	115
77	207	56	244
239	213	94	79
244	84	186	113
149	211	107	170
113	178	218	116
62	112	82	214
187	84	90	55
136	216	77	218
118	86	90	52
218	91	214	158
77	121	227	96
123	232	62	165
240	221	153	179
61	129	225	133
155	111	242	116
146	199	176	66
244	208	123	68
65	84	126	146
246	183	96	200
120	120	143	124
216	207	66	98
243	249	80	86
250	143	131	97
202	123	91	92
115	222	193	149
245	158	109	110
148	157	88	233
114	90	225	155
203	163	127	98
101	158	226	127
195	170	82	185
243	87	118	190
182	224	86	128
133	107	222	114
67	76	134	229
154	139	67	178
218	161	230	118
236	156	90	116
88	233	172	108
96	179	242	115
213	183	191	201
187	140	250	188
95	90	98	175
176	178	134	87
240	62	209	193
138	167	137	177
50	225	187	191
150	228	62	134
78	216	213	67
228	52	57	69
237	247	206	206
193	76	78	91
231	61	160	57
160	222	204	80
95	217	144	215
90	59	126	159
209	200	170	72
197	54	188	119
55	70	235	246
61	104	178	231
99	176	68	130
157	223	155	130
150	126	244	133
206	223	217	78
127	174	173	56
130	159	59	170
214	249	151	171
210	94	233	73
235	235	60	56
250	61	95	86
230	231	104	181
223	61	226	124
190	176	246	237
107	182	78	153
139	166	213	62
162	134	97	188
204	223	210	155
126	168	104	164
104	99	167	136
136	139	96	91
233	185	192	84
243	140	198	239
218	176	186	109
87	89	83	208
249	181	86	146
206	152	104	76
157	158	66	72
206	83	57	210
241	216	99	186
202	77	197	175
73	176	168	164
149	212	149	249
243	50	191	125
96	226	199	195
74	185	238	245
135	152	71	116
235	175	212	220
183	123	238	69
167	250	149	185
200	201	65	246
127	211	144	149
157	184	108	67
159	156	248	172
77	126	137	237
104	224	140	115
72	93	86	76
194	211	55	128
244	127	160	108
198	64	119	180
151	229	216	129
207	227	155	86
178	143	71	202
105	148	131	230
157	177	92	232
163	192	86	143
88	144	186	170
190	139	209	209
170	169	70	140
140	59	51	100
222	125	223	209
108	248	196	200
236	151	208	149
212	62	95	232
189	126	136	207
217	209	52	145
206	55	90	130
182	236	211	168
107	191	219	58
63	247	182	245
139	175	143	203
123	143	214	235
205	125	65	147
106	127	123	190
137	172	152	174
193	143	217	65
79	130	195	149
91	170	69	159
240	158	137	102
83	80	88	159
216	233	243	233
236	50	116	250
250	138	196	146
186	247	95	172
98	215	86	79
92	114	233	94
146	216	232	171
51	155	225	137
54	193	184	72
120	128	103	188
173	195	245	130
199	237	245	89
69	161	107	106
93	131	209	166
195	178	93	129
117	131	178	50
150	143	178	168
89	124	233	151
152	149	146	128
193	79	180	86
210	205	128	192
218	195	238	159
170	171	59	65
228	80	232	105
244	154	138	133
102	219	152	101
111	101	234	148
81	188	189	133
78	246	182	51
110	176	140	225
233	96	98	240
179	198	191	92
225	177	237	208
161	164	63	213
152	126	96	57
198	142	111	196
58	104	94	100
227	145	101	233
210	185	236	88
139	93	95	249
150	97	186	200
219	175	68	220
107	141	204	232
190	65	156	216
126	132	211	63
137	198	151	83
224	150	95	180
217	68	189	140
209	87	56	219
218	250	99	60
152	191	152	171
116	106	62	131
54	243	129	123
129	245	156	142
192	156	93	79
60	141	87	68
188	244	209	63
131	196	233	113
115	125	111	181
172	177	127	168
228	76	229	191
77	186	150	104
99	182	74	78
216	99	203	171
141	179	249	175
230	148	85	124
141	127	165	123
187	65	245	161
166	122	59	54
121	202	228	137
174	205	112	122
229	201	142	115
176	142	133	180
216	170	134	159
68	153	135	79
151	155	169	123
74	53	90	204
171	188	52	145
109	165	159	238
221	221	217	119
127	83	207	67
149	103	86	182
63	226	235	209
60	234	81	158
217	240	143	74
205	196	234	235
214	76	90	199
87	244	135	241
121	202	176	143
181	138	100	55
197	101	124	107
162	239	244	250
104	122	189	121
93	201	239	101
80	129	186	171
100	245	142	235
175	73	70	111
156	210	239	62
95	66	109	178
193	240	50	204
164	168	112	142
106	139	52	64
128	163	167	64
136	109	119	240
113	170	70	235
96	104	51	57
216	237	98	206
59	97	91	98
216	108	65	130
214	243	203	91
94	56	144	89
175	151	116	158
78	62	95	101
61	108	92	142
217	168	66	86
169	113	164	243
68	228	64	172
77	94	91	68
65	135	216	196
169	187	85	236
123	76	102	103
126	151	62	144
131	184	235	130
97	86	150	239
206	200	67	179
218	133	234	232
154	84	237	110
189	204	235	163
226	90	176	74
203	220	74	206
82	165	245	213
128	77	90	190
85	167	194	235
201	247	56	77
240	96	55	227
94	236	116	197
161	147	85	216
78	99	81	185
102	208	230	213
218	51	192	132
121	202	146	191
78	145	133	50
108	174	160	104
229	222	99	207
73	222	248	213
136	107	211	197
83	116	170	200
64	245	79	239
138	50	228	211
130	58	176	168
134	144	167	82
174	129	197	201
103	98	214	140
117	155	115	218
165	126	105	167
236	99	190	99
110	180	111	54
138	97	250	98
164	220	154	182
62	233	209	161
103	132	183	139
247	230	190	121
71	58	166	102
129	202	118	101
243	179	229	194
205	81	53	100
241	214	76	69
133	139	140	84
106	120	132	66
88	93	221	211
235	168	201	160
153	215	119	172
137	223	151	175
141	220	78	139
66	127	194	168
232	202	194	178
219	233	228	163
84	113	156	61
152	94	240	189
66	163	216	211
214	70	156	83
214	220	128	64
105	99	167	249
184	194	61	134
239	111	89	148
68	104	69	156
202	105	66	57
136	206	145	202
161	242	157	116
169	220	96	191
183	206	209	144
116	64	83	187
191	118	74	170
231	177	79	146
93	108	249	155
240	156	62	183
241	231	172	104
124	95	105	88
53	153	129	184
211	53	85	136
65	213	140	174
69	148	169	70
186	169	167	89
237	171	155	126
226	80	51	159
182	79	128	175
198	221	222	247
79	206	133	221
96	202	183	101
211	71	221	79
115	66	150	231
79	178	161	67
227	87	83	180
62	87	54	82
118	160	152	238
160	224	112	247
126	246	172	156
241	73	220	116
128	173	99	221
148	138	100	124
117	175	162	127
94	160	125	236
92	197	132	64
77	80	115	105
171	85	65	187
153	235	50	182
228	145	228	186
59	81	188	76
218	132	188	115
123	112	94	116
132	160	62	248
243	123	223	220
214	54	232	113
52	147	161	73
76	102	110	93
211	73	155	243
235	219	185	166
231	121	160	122
182	236	92	83
167	189	85	186
93	68	142	165
103	166	51	146
139	127	246	189
125	185	133	155
129	212	91	179
174	196	177	77
77	120	159	166
115	96	57	243
181	151	209	205
142	57	182	111
58	119	52	122
153	228	109	235
159	188	127	185
76	181	234	204
148	158	237	61
68	140	145	155
172	86	165	229
156	155	181	125
228	189	51	74
143	62	213	102
75	171	172	154
156	236	131	157
132	84	113	240
219	75	206	231
61	177	57	190
151	101	128	59
204	120	56	174
66	186	234	194
66	235	150	241
77	111	71	207
103	217	120	177
154	64	62	70
57	119	173	241
133	247	229	69
82	152	119	111
78	150	162	83
149	198	93	224
103	218	137	183
60	149	63	127
145	193	226	237
163	215	103	146
137	168	125	222
118	72	182	178
101	158	138	93
71	112	159	114
206	141	77	122
180	103	132	82
155	68	213	130
195	121	246	125
98	101	54	131
146	156	125	221
69	171	115	130
246	246	77	198
184	132	188	107
93	78	92	189
172	186	74	229
195	110	66	192
60	128	67	240
109	85	118	103
196	153	158	50
70	250	85	207
221	245	236	170
169	141	177	81
227	154	81	123
53	70	211	231
151	121	119	50
212	154	87	204
238	227	111	113
122	112	199	218
169	152	108	91
185	86	87	146
246	160	217	84
65	146	121	163
247	77	111	228
104	176	172	99
54	145	75	95
75	170	190	205
157	141	103	53
96	201	243	140
92	102	87	174
165	100	182	163
110	223	85	156
226	160	228	130
87	128	186	223
237	154	196	64
96	197	204	233
99	108	196	137
110	198	165	164
132	230	124	101
128	114	55	101
244	107	167	229
95	56	81	210
231	71	148	210
192	244	74	54
51	181	166	70
156	232	65	152
157	186	125	166
76	67	188	127
196	185	128	172
106	235	173	133
156	159	126	235
212	66	154	129
238	56	85	126
113	140	79	56
74	141	129	204
245	74	117	111
196	59	213	145
190	51	248	238
234	111	148	246
171	93	197	243
69	82	196	183
228	206	153	138
54	190	241	91
200	174	137	125
231	135	126	84
170	209	116	98
232	117	57	170
130	59	157	93
148	217	100	207
213	90	181	152
172	159	238	100
69	198	159	158
90	128	107	125
152	56	77	240
191	85	100	190
248	70	67	204
161	243	148	227
249	72	230	130
103	176	123	160
166	160	146	152
96	74	104	158
190	217	101	61
197	243	114	96
175	158	124	187
83	147	97	73
139	228	110	187
147	125	136	61
240	191	162	138
238	102	229	159
137	97	228	209
120	104	234	87
217	125	143	159
148	74	89	96
210	173	189	118
72	229	161	231
206	165	198	197
152	184	127	125
187	224	226	69
70	62	217	224
223	66	212	82
217	72	205	79
92	166	86	125
112	108	146	88
220	51	54	199
162	107	222	83
106	141	52	162
98	192	208	70
171	173	137	167
173	144	158	179
76	111	223	143
75	86	155	85
50	183	181	177
50	212	117	205
180	74	173	146
150	89	246	247
65	160	59	247
80	232	192	124
92	151	92	238
248	239	229	69
195	70	59	162
218	101	119	102
247	147	223	75
213	104	175	246
201	185	121	76
111	231	180	162
71	250	90	197
196	74	237	246
51	175	83	247
79	205	170	211
129	117	196	115
67	249	93	127
119	158	90	229
101	198	134	123
142	108	196	249
205	185	52	200
77	192	54	108
173	64	109	200
232	189	81	92
141	63	176	118
187	98	53	222
101	92	248	185
138	175	200	129
118	160	226	99
142	150	193	93
57	97	108	174
103	222	112	248
123	106	135	106
230	51	160	209
227	246	249	167
166	117	184	238
124	213	91	186
241	165	202	248
82	148	136	162
142	210	55	128
203	179	199	167
180	149	91	144
141	79	139	55
125	54	150	148
80	207	79	201
99	100	70	85
180	180	63	77
103	161	64	131
101	222	76	57
146	163	201	50
246	162	144	226
239	188	161	247
77	222	219	247
205	83	94	230
54	126	96	148
189	166	245	59
149	116	212	155
151	62	66	89
104	104	141	214
83	60	193	195
239	135	180	207
191	175	244	189
148	74	222	125
192	111	100	109
118	59	179	189
135	231	107	111
54	155	193	218
191	125	56	234
144	161	180	229
241	224	91	196
62	156	71	176
241	177	62	126
192	78	129	93
218	173	225	212
194	160	249	222
212	214	224	241
159	175	235	245
118	68	103	187
125	122	224	153
109	198	189	190
186	182	171	209
125	147	186	110
62	185	159	155
221	176	243	157
106	119	101	139
250	175	206	138
187	223	229	54
51	163	127	205
221	136	221	130
168	121	185	194
238	226	123	194
128	162	158	71
244	83	124	54
229	117	249	244
96	180	244	206
61	168	107	202
202	239	157	145
118	65	188	121
175	196	74	185
115	74	130	206
122	206	218	202
165	53	102	187
93	145	154	65
199	196	98	119
54	238	217	200
151	123	216	103
185	114	55	127
238	240	160	110
250	140	130	194
76	109	209	73
184	201	194	194
193	140	209	198
225	217	197	230
149	93	143	62
55	178	242	94
216	220	198	67
239	174	219	50
221	183	232	204
101	177	188	78
66	123	242	120
154	189	62	126
89	72	92	77
127	74	173	220
236	228	135	131
127	217	245	170
228	196	68	111
158	154	176	145
168	88	224	157
235	136	236	121
97	69	89	223
65	205	90	82
167	68	133	223
157	52	164	226
93	143	73	110
240	143	177	123
100	202	114	111
217	107	95	168
136	207	175	118
142	148	130	205
160	123	128	172
141	188	127	229
143	149	58	191
73	114	245	71
125	203	148	223
153	66	133	91
103	167	156	110
211	222	189	117
229	193	56	129
125	55	234	236
58	227	119	79
146	174	58	177
232	214	157	180
50	60	132	221
70	239	186	150
235	138	69	209
228	139	167	159
98	202	238	226
135	96	96	237
157	250	137	58
136	217	89	194
87	199	149	169
168	187	119	54
213	167	186	202
187	148	162	62
69	239	101	162
199	145	218	84
211	152	53	121
95	184	207	90
100	86	214	83
229	241	97	147
243	186	169	138
171	207	235	124
197	176	71	206
88	194	207	212
245	198	233	95
116	165	140	115
143	181	218	155
234	223	246	160
121	84	242	218
87	248	99	63
182	98	144	154
129	51	157	173
141	150	57	81
60	240	87	157
162	76	232	113
74	80	138	119
53	187	101	58
199	69	213	198
149	248	177	243
129	85	226	183
59	66	205	239
194	61	144	60
117	111	221	62
130	106	62	182
178	100	104	168
141	126	212	235
157	79	51	75
106	192	215	233
149	231	154	135
110	241	196	155
106	232	102	69
240	150	185	184
225	126	117	197
140	71	65	51
196	79	71	239
221	76	233	225
152	95	165	129
214	77	159	199
63	75	216	53
190	224	125	115
117	194	96	210
137	81	147	159
124	183	184	210
239	222	150	76
194	81	244	115
221	202	64	225
199	115	212	80
215	116	223	90
148	200	214	72
141	173	73	156
189	189	102	171
154	76	152	52
112	213	50	222
138	121	188	56
152	215	50	177
75	128	196	216
235	164	148	159
183	207	244	67
186	115	223	88
107	103	203	79
198	77	209	101
190	206	160	224
126	194	237	244
218	78	141	161
238	86	171	75
108	187	54	86
216	127	116	155
127	177	152	215
150	72	165	162
193	177	118	211
174	115	116	240
211	150	136	58
88	144	184	247
76	222	203	213
88	219	100	91
50	197	157	229
221	99	208	84
156	230	64	87
152	152	121	174
125	182	100	229
151	67	89	90
124	155	195	50
119	107	182	200
86	198	113	111
137	242	163	168
109	69	212	224
128	230	217	120
227	100	115	61
151	188	90	237
165	94	226	103
162	169	137	217
150	134	239	130
195	182	112	146
145	204	152	190
189	105	94	247
134	179	226	152
95	227	109	150
99	141	229	62
176	163	181	172
192	131	203	80
67	132	162	200
93	149	55	61
170	149	211	204
72	185	120	105
199	187	107	221
65	209	74	63
170	84	250	85
236	198	133	96
207	124	154	92
106	51	237	56
183	174	84	139
54	153	222	134
103	246	132	224
68	153	142	101
70	182	191	108
82	58	210	84
243	186	171	108
154	178	110	144
142	148	137	52
145	239	185	213
200	192	154	168
157	87	205	94
92	60	206	88
82	146	247	200
53	222	96	234
144	196	236	221
218	87	129	138
121	111	135	59
140	185	66	134
157	194	157	109
113	70	75	200
142	92	169	180
97	121	132	69
116	80	103	130
166	61	187	150
176	80	228	236
143	116	116	130
76	197	97	239
131	198	143	135
83	123	140	220
85	187	149	177
118	230	69	167
66	217	55	74
186	101	206	56
187	76	127	124
128	225	56	141
104	60	109	242
211	250	194	127
218	218	116	56
217	235	147	124
147	116	194	73
50	207	157	107
99	118	219	127
160	202	242	172
147	60	126	157
102	198	207	50
155	134	117	176
69	133	143	190
134	71	164	77
164	210	204	131
130	149	139	223
157	102	143	197
110	73	146	115
249	68	221	60
190	236	236	227
174	230	110	82
91	132	127	137
166	220	98	215
239	120	160	61
208	148	118	233
244	191	87	70
73	172	111	114
61	70	73	114
223	172	184	113
76	229	135	171
142	241	177	162
226	245	243	194
224	149	75	116
123	52	86	127
103	109	127	243
134	166	136	177
220	82	53	65
193	166	163	129
246	66	130	57
102	247	132	190
95	249	244	237
234	204	147	158
87	204	176	199
178	211	66	88
198	179	192	54
103	71	185	133
119	92	90	71
163	145	116	121
214	75	128	103
188	65	218	223
120	92	171	188
173	63	136	127
51	178	131	179
135	179	108	239
130	246	114	178
167	170	131	201
242	75	164	57
153	178	88	113
73	97	52	217
248	52	151	69
94	203	196	135
240	57	144	117
226	59	223	55
206	144	151	201
230	217	217	131
156	195	219	90
106	89	184	72
236	111	153	55
169	192	146	155
72	186	232	164
239	193	101	118
72	109	83	200
178	229	58	63
73	93	246	248
224	142	173	75
127	238	210	203
162	223	72	197
144	206	182	236
100	181	136	186
101	212	170	226
182	193	212	246
144	131	153	56
170	207	117	172
120	241	145	78
231	235	168	174
246	106	113	119
79	168	54	84
113	241	163	69
175	248	121	211
80	116	202	65
240	87	221	94
225	122	74	241
93	179	209	160
138	63	240	248
216	229	206	249
220	186	249	179
196	226	117	133
175	211	229	150
121	150	125	185
202	123	180	135
243	240	147	223
114	210	131	125
227	88	244	156
159	111	118	172
136	69	182	137
60	93	73	81
146	193	106	248
71	183	55	214
182	80	152	95
73	168	153	162
56	77	51	161
146	96	53	73
128	140	226	199
189	115	151	146
239	189	153	126
157	124	88	239
199	56	191	221
171	138	71	51
54	234	100	233
111	106	167	98
177	212	200	113
111	121	112	121
