93	75	85	27	61	96	18
35	56	43	37	17	84	45
53	16	93	92	95	64	16
14	53	85	34	50	28	36
99	45	12	43	92	22	54
86	58	79	73	52	15	79
82	40	65	23	11	59	88
20	52	87	34	77	85	11
70	92	77	18	88	65	87
29	11	90	24	45	10	71
72	56	80	98	16	11	22
43	72	99	11	19	38	96
62	33	67	22	56	45	39
45	61	98	52	32	22	42
52	30	62	20	80	17	57
42	75	12	70	41	61	75
72	60	10	20	18	94	61
96	77	50	58	34	40	31
48	36	85	79	68	91	83
27	39	66	85	43	84	57
89	22	30	58	89	88	87
97	28	54	86	97	82	91
61	85	95	31	33	72	48
39	96	42	73	65	52	11
13	28	52	21	30	87	21
69	75	44	62	56	75	94
66	80	61	19	62	43	15
56	64	85	43	91	28	56
31	36	10	64	38	51	97
74	17	18	41	52	96	87
39	88	88	11	22	21	56
14	48	54	92	24	18	46
17	65	27	32	28	76	75
92	43	72	37	41	66	81
22	41	54	70	93	10	28
13	76	95	77	66	84	28
50	50	68	17	37	45	59
38	57	53	12	96	46	16
84	28	22	60	72	24	91
60	35	34	47	49	13	20
16	49	39	37	72	98	78
69	19	23	12	34	77	81
71	12	23	88	70	42	19
34	64	39	10	48	93	81
95	14	83	53	54	12	92
11	99	26	20	95	41	50
28	56	98	19	15	56	50
64	84	36	68	22	96	11
84	78	70	26	76	89	25
85	15	87	58	84	56	85
10	21	95	85	27	54	57
78	70	11	53	30	81	51
40	65	96	60	21	25	76
11	48	25	18	33	73	75
94	85	72	55	58	64	45
38	32	55	11	93	60	98
45	44	52	63	27	80	96
25	55	65	70	54	85	56
96	29	51	66	71	20	37
61	51	51	78	96	21	89
37	21	88	53	45	53	62
47	39	66	47	68	16	95
38	61	17	34	69	35	67
22	93	92	29	53	29	97
35	98	58	82	60	78	85
60	36	16	33	51	55	77
40	76	80	16	26	21	99
28	71	23	78	91	88	55
19	58	13	41	72	61	88
58	52	37	60	81	45	25
91	77	57	24	60	32	87
25	63	47	78	33	85	77
59	32	46	62	45	20	55
94	84	76	17	86	37	47
14	41	27	21	24	38	90
58	30	92	11	23	71	41
80	29	18	71	58	47	16
30	12	81	89	77	84	17
99	94	86	67	81	15	87
34	36	63	33	85	38	17
28	63	93	13	69	81	40
58	25	89	99	38	39	60
99	71	56	25	48	49	95
21	25	64	90	39	47	14
23	31	66	24	73	80	92
49	24	38	31	70	15	25
12	47	33	34	39	39	46
14	42	88	82	51	16	82
71	20	83	12	42	97	39
90	76	69	35	62	42	72
45	99	85	45	14	92	78
32	85	45	19	57	33	83
17	42	88	83	18	80	69
42	64	65	71	81	55	98
56	41	82	82	98	92	72
55	19	77	90	93	85	91
11	34	15	27	75	11	13
32	61	76	90	74	70	35
48	75	20	83	36	24	49
47	31	19	10	46	97	52
19	58	92	68	15	47	17
86	79	55	93	46	92	64
40	13	24	67	82	38	16
98	68	56	97	24	96	68
45	79	22	20	71	50	63
58	49	64	51	20	30	67
84	78	90	67	29	73	73
78	55	14	66	55	93	54
12	25	61	38	39	98	10
14	85	25	64	35	96	25
99	24	88	33	99	58	47
33	99	16	80	83	63	86
80	60	87	79	79	50	13
13	48	28	95	13	80	19
99	82	20	37	66	13	55
58	30	53	94	69	18	29
36	19	62	11	35	48	94
98	88	93	65	27	66	18
42	55	86	81	61	40	25
42	85	54	73	59	40	87
50	98	30	86	49	35	21
18	34	92	56	38	31	53
86	14	93	51	42	96	98
41	81	37	76	42	24	22
36	11	93	95	28	87	24
57	24	99	66	54	56	52
42	93	78	15	20	19	49
61	95	15	80	31	28	99
93	59	49	32	14	93	21
65	67	51	86	39	35	89
75	64	53	81	18	44	66
42	83	96	30	94	75	16
41	96	27	71	17	46	22
87	45	50	95	86	78	47
18	72	52	52	12	69	78
89	19	41	40	80	85	22
14	90	47	66	29	42	74
80	64	82	66	61	83	48
91	84	34	82	21	71	72
21	80	35	55	50	80	35
72	97	86	80	12	34	54
46	66	34	60	71	57	93
20	15	85	28	14	17	90
41	88	47	17	55	31	34
89	25	84	46	95	65	55
23	32	61	25	92	98	75
54	56	69	11	56	77	13
32	17	87	28	69	37	42
37	19	49	97	13	98	47
90	69	12	53	56	25	98
66	50	39	75	50	31	66
79	23	31	19	26	94	69
42	86	87	59	80	95	66
26	68	11	19	35	89	87
52	55	19	50	72	14	97
21	86	27	72	49	75	20
27	97	63	97	32	85	61
33	21	72	12	75	79	95
43	89	39	54	62	64	23
56	57	88	27	86	58	66
11	79	57	14	40	38	37
82	53	41	41	52	91	61
92	57	51	54	22	29	83
98	71	10	95	41	74	71
63	74	16	17	38	62	37
15	37	43	32	43	54	77
73	89	45	76	95	25	17
52	40	35	83	25	59	30
41	87	37	28	85	91	56
78	93	79	83	30	61	82
22	77	96	80	18	58	26
88	10	66	47	52	26	68
75	68	89	58	40	71	44
90	16	57	27	35	47	63
67	80	60	45	61	10	53
24	15	41	41	27	49	84
24	78	23	53	40	58	75
16	90	42	95	45	37	22
36	53	83	68	14	44	82
46	31	42	43	91	79	87
72	10	76	34	97	34	51
70	55	75	54	14	52	13
64	13	67	37	99	95	16
65	73	56	33	34	99	67
79	11	95	81	98	55	11
74	55	54	82	87	73	77
89	57	85	77	99	28	41
47	68	22	97	45	85	38
40	15	48	21	27	59	31
57	82	33	93	51	29	61
44	54	27	49	46	63	76
71	78	85	45	83	81	94
37	79	96	84	94	41	36
29	71	14	33	66	19	67
57	62	46	25	75	30	60
93	19	99	45	47	86	52
38	53	51	90	28	45	29
88	51	44	88	39	31	85
38	54	52	22	21	66	53
41	45	30	22	76	71	19
93	33	76	43	17	78	79
37	57	64	53	16	83	22
26	43	41	14	46	20	87
11	59	57	48	76	48	65
21	18	72	69	63	95	90
94	21	29	45	24	56	26
15	32	68	67	18	33	62
97	62	91	39	93	59	45
80	64	37	46	35	23	39
38	60	60	13	48	59	48
44	38	96	28	96	86	40
65	87	82	31	98	33	20
71	27	66	49	64	98	49
67	47	64	44	36	10	81
71	19	68	80	10	54	23
94	80	97	49	67	78	52
24	62	77	73	58	96	79
31	38	59	43	60	64	68
26	72	17	84	34	48	81
65	24	49	26	63	91	20
35	22	48	47	72	44	68
10	75	38	53	54	51	13
72	98	89	60	62	50	55
74	64	51	58	20	10	55
14	84	55	10	55	97	92
19	45	86	95	65	68	82
86	11	57	38	27	91	74
71	39	38	21	72	98	19
26	85	18	54	30	50	59
22	11	85	65	53	24	40
39	48	42	63	67	40	82
73	34	79	17	35	42	84
73	39	34	72	13	26	77
84	79	13	96	96	29	64
18	76	85	70	77	10	40
36	58	82	50	25	59	11
53	85	22	50	74	91	82
47	20	37	37	16	38	12
50	79	28	12	55	37	28
69	78	93	98	23	57	47
52	53	74	22	63	32	27
16	67	54	11	12	32	70
36	49	58	19	94	89	88
10	13	41	67	65	23	57
83	95	31	36	88	31	98
98	33	75	76	75	97	78
66	62	81	93	77	49	44
78	14	94	90	81	95	54
12	66	84	69	16	83	83
65	39	40	65	48	43	76
31	72	64	98	43	16	43
33	94	16	53	66	31	71
73	18	98	63	85	45	20
36	86	13	58	96	64	35
86	45	10	90	68	75	70
19	17	38	33	28	14	91
11	87	22	90	85	49	41
10	42	92	12	44	10	95
61	69	55	34	39	97	86
47	95	73	55	77	74	82
75	40	52	37	23	30	50
41	93	64	45	13	23	15
74	26	59	10	41	40	67
13	70	26	38	20	48	64
66	31	44	40	89	99	37
22	66	12	29	77	39	36
35	98	43	46	88	38	97
59	89	90	68	18	83	41
74	51	71	82	91	52	72
28	61	26	82	17	28	47
64	82	93	59	50	72	20
35	59	48	15	50	76	42
97	13	92	52	50	28	97
84	38	60	97	72	55	59
38	31	75	64	16	32	92
40	19	12	31	70	40	65
29	48	27	21	93	74	79
94	33	15	51	20	52	93
43	48	99	63	79	69	32
11	16	80	70	42	45	32
17	88	23	72	22	21	90
26	20	97	94	10	12	55
70	82	43	86	28	90	83
93	52	26	67	88	56	93
27	98	74	80	73	97	45
52	60	85	18	49	90	23
11	57	90	33	87	24	17
54	64	28	21	68	88	65
14	88	71	32	61	38	13
84	17	13	20	49	69	93
46	81	14	63	80	87	96
23	95	32	85	94	94	52
24	63	34	44	34	95	92
19	37	30	50	92	98	45
15	64	61	40	11	70	99
12	21	96	94	60	10	78
81	20	26	59	49	29	81
80	87	36	45	48	69	74
63	95	16	87	68	82	55
39	21	45	30	40	48	73
37	26	97	72	67	89	86
43	14	21	67	66	48	50
42	79	59	94	26	19	64
79	49	25	66	24	59	99
97	90	25	71	13	17	25
64	81	75	75	96	62	24
11	23	72	97	34	97	79
41	99	40	24	83	49	83
38	42	15	35	87	43	38
77	32	84	36	89	17	29
91	45	54	16	17	41	98
14	57	40	95	44	35	42
36	33	43	46	62	14	62
83	86	48	29	68	24	64
61	97	81	35	55	85	90
50	62	53	73	81	77	98
96	46	96	76	79	94	32
21	15	57	36	67	12	78
30	46	84	63	34	87	64
84	15	51	46	14	97	57
41	83	70	41	96	26	15
84	43	68	60	81	11	90
74	45	75	37	50	52	93
85	51	60	81	38	96	51
72	12	21	76	87	41	25
88	63	76	42	94	79	22
64	33	49	70	25	60	61
78	98	41	69	29	66	26
12	41	16	24	86	94	15
71	75	32	92	23	88	29
94	56	60	49	11	85	48
36	92	14	46	21	12	74
33	59	56	94	21	63	95
67	22	95	82	97	55	13
71	46	99	28	62	47	70
64	22	35	40	78	95	86
94	91	25	18	33	64	97
77	92	14	62	73	25	25
31	25	89	65	88	66	97
24	89	83	73	92	14	70
55	51	27	85	37	27	88
82	73	77	11	35	73	64
10	32	98	65	95	11	53
78	32	70	99	89	24	16
47	72	48	27	68	80	29
18	64	53	28	18	19	13
95	97	54	43	40	66	44
77	54	42	61	80	28	26
28	97	64	21	18	60	37
31	37	93	84	74	49	95
34	78	38	71	37	17	13
79	99	46	71	60	32	33
58	99	99	83	78	59	51
84	36	55	13	36	71	85
66	27	77	18	87	44	68
25	27	64	67	34	30	17
20	85	80	64	63	78	77
19	46	88	37	35	48	60
21	18	53	34	16	63	89
72	72	31	50	76	77	71
43	83	84	16	92	58	28
63	54	74	25	54	42	54
77	75	69	90	62	39	82
42	59	90	72	85	40	99
24	75	98	12	14	53	18
55	47	99	29	74	16	50
55	44	10	32	11	69	48
88	67	44	13	39	92	10
46	56	26	20	12	27	73
12	92	29	56	91	18	85
43	68	69	65	25	97	35
51	56	83	94	47	45	27
72	74	32	66	28	68	56
83	27	84	36	54	81	33
98	56	11	96	33	88	59
51	35	80	29	65	12	46
64	57	79	26	54	87	52
85	82	34	91	77	16	56
72	97	36	22	41	91	22
48	38	58	12	94	51	17
88	20	80	78	16	17	39
16	58	84	98	14	29	25
33	33	36	53	35	14	31
93	52	45	13	52	73	94
35	21	57	92	54	44	31
62	93	11	43	99	42	75
56	27	78	72	32	93	58
57	42	48	65	92	57	46
19	49	36	92	78	66	88
33	19	77	59	88	93	58
83	58	33	75	30	44	58
23	38	66	96	42	76	75
14	65	65	94	79	63	20
72	57	42	78	61	45	20
99	55	37	72	42	12	72
24	48	18	75	74	40	47
35	41	21	89	68	47	75
32	53	21	19	50	80	18
75	76	81	10	43	50	23
68	51	98	36	10	53	24
46	96	23	31	78	82	86
61	81	80	34	15	54	87
87	29	84	60	90	17	24
46	76	98	16	13	81	24
65	78	10	57	79	57	20
44	99	78	30	90	86	76
93	32	27	78	38	41	84
70	86	29	96	56	18	23
49	72	33	33	90	87	79
40	37	61	98	11	53	86
48	27	45	67	19	79	47
82	94	75	61	42	85	30
66	51	65	82	92	43	66
42	60	68	44	36	83	37
15	12	19	89	99	93	79
51	15	80	96	25	29	55
11	62	38	53	72	75	56
10	31	77	63	50	38	21
12	23	87	38	17	98	33
93	37	21	83	38	57	59
57	35	70	43	17	61	74
32	43	67	82	58	65	28
94	43	17	42	79	55	34
98	67	33	59	32	59	82
98	80	23	52	19	45	16
90	29	79	17	89	55	42
84	62	19	16	57	33	77
39	89	84	64	10	40	45
81	67	82	23	25	97	26
25	19	23	34	27	84	79
30	63	48	51	96	21	82
78	25	16	36	69	73	96
45	80	67	46	78	67	19
12	26	71	22	27	46	70
83	81	50	45	99	47	88
24	95	54	16	93	99	37
60	40	83	48	25	66	52
46	69	12	44	73	12	84
58	86	53	59	82	95	68
20	23	63	30	45	84	93
80	42	28	47	85	78	53
59	26	66	35	74	16	44
86	10	81	85	18	29	88
48	43	38	99	55	31	61
79	71	64	22	53	66	63
49	93	56	95	34	51	53
30	35	28	40	86	80	66
34	41	42	61	28	83	19
76	58	30	33	16	86	65
51	26	62	14	56	70	58
36	65	63	84	75	60	55
90	34	92	86	63	87	81
13	22	89	89	67	82	92
60	82	96	45	87	81	58
66	56	15	73	64	72	26
99	73	96	93	48	84	12
68	41	38	11	30	16	70
15	23	56	51	43	89	23
45	56	21	57	79	46	72
59	22	26	80	33	99	63
87	85	47	66	72	23	13
53	58	72	66	68	44	26
82	61	27	47	52	53	53
11	70	73	55	36	34	39
99	79	48	32	26	33	48
40	29	23	71	41	18	43
81	62	34	94	27	16	30
81	65	25	89	48	58	22
86	98	97	37	42	95	25
62	60	73	35	32	98	52
96	94	37	74	32	55	52
55	14	48	90	21	56	92
44	79	53	32	54	83	97
12	15	85	31	95	86	93
10	80	55	15	47	91	15
50	41	74	17	17	17	19
53	25	72	28	12	38	81
68	94	54	45	52	19	89
32	34	49	73	67	33	29
74	57	53	91	69	81	32
61	58	65	80	79	59	80
32	47	26	82	97	85	43
49	85	16	70	85	56	50
92	10	25	50	17	62	15
39	23	83	12	62	99	81
82	80	54	72	34	20	91
63	47	80	39	94	61	71
57	17	79	61	31	17	63
98	66	36	62	41	50	93
83	71	34	20	98	58	65
43	36	85	21	75	25	18
84	66	58	92	41	31	42
33	82	12	82	52	76	71
14	81	77	62	84	37	23
95	11	79	50	88	41	88
56	32	78	21	21	45	34
47	37	92	94	29	96	36
32	12	63	38	44	12	38
55	39	45	67	92	90	40
88	45	91	33	31	44	52
76	34	25	92	31	11	83
50	88	82	81	48	29	10
13	74	84	47	45	13	26
99	51	90	95	66	45	21
38	16	78	89	59	95	36
84	30	23	46	54	32	13
50	10	53	40	55	96	84
17	17	18	14	77	23	81
14	45	31	95	70	36	23
52	79	60	24	77	57	65
13	77	57	75	59	98	40
52	77	20	54	22	71	12
94	21	64	13	93	75	14
95	88	52	34	55	67	14
56	97	44	61	69	32	49
69	14	39	63	65	19	30
15	94	97	14	66	79	41
63	48	51	43	68	54	19
35	16	13	32	59	69	39
43	69	35	88	66	48	25
56	43	99	55	16	49	70
71	21	55	70	32	22	22
37	71	66	75	69	79	63
31	58	46	16	75	27	57
12	98	71	59	94	74	14
26	86	21	62	38	50	72
62	65	65	33	99	82	57
61	28	18	12	83	84	22
11	29	87	94	17	75	49
66	70	56	73	35	11	16
84	99	28	42	49	41	64
11	63	29	24	89	95	96
35	95	65	39	76	77	84
18	95	50	85	18	30	46
75	89	97	51	28	34	90
94	47	20	80	32	60	18
91	70	50	31	82	16	77
46	45	75	57	11	68	37
23	81	66	86	11	70	32
22	26	80	44	33	84	37
31	30	28	44	96	69	58
90	33	30	10	20	80	75
49	74	40	81	33	90	91
73	64	10	10	94	93	25
56	98	95	78	27	10	77
97	47	96	98	90	46	54
10	88	73	96	68	26	50
89	12	87	29	10	32	70
26	65	71	75	36	10	57
57	92	62	59	51	85	76
82	62	80	52	52	90	37
24	33	12	86	40	77	89
77	90	39	45	89	45	50
94	19	53	98	85	17	12
68	79	79	18	58	38	78
85	31	93	35	42	69	87
83	90	18	80	79	49	41
20	46	15	48	90	47	79
93	59	24	69	89	16	91
13	64	29	95	29	44	36
44	27	27	89	43	88	23
57	86	99	91	13	97	30
87	62	23	47	10	31	41
78	51	31	42	95	50	33
23	47	99	94	13	58	47
69	91	14	21	68	82	99
98	73	73	67	26	81	31
38	82	84	22	66	22	59
28	93	14	35	31	48	22
70	81	71	98	45	63	81
82	90	98	84	53	34	69
88	25	52	92	68	66	58
31	32	18	76	12	45	52
89	62	84	99	58	35	76
51	18	72	23	44	12	41
45	83	59	18	71	77	40
55	85	73	60	88	80	10
48	83	39	24	92	60	29
42	39	96	53	84	78	55
33	55	97	88	86	59	70
14	10	65	90	96	96	21
16	51	81	98	87	56	66
57	72	86	58	47	68	76
72	43	25	38	86	71	61
87	41	54	97	81	21	65
32	75	28	93	89	41	37
97	97	92	60	68	60	94
85	60	66	75	62	75	99
85	67	99	82	26	19	13
44	52	50	89	62	78	30
38	45	97	57	37	54	84
18	33	81	87	75	71	40
39	13	37	14	21	59	13
43	70	70	44	40	64	44
19	67	45	52	78	99	52
46	65	98	32	50	36	51
14	46	75	15	53	64	24
30	13	38	90	20	71	51
13	76	82	16	88	67	36
38	97	60	71	54	42	93
56	66	28	57	72	89	20
24	76	57	24	52	22	47
79	98	14	91	96	87	84
84	51	91	49	22	54	15
80	68	22	55	46	99	96
61	49	60	63	55	78	56
67	22	92	99	79	66	25
50	48	30	49	63	12	35
64	26	16	48	47	66	65
66	22	63	26	47	61	45
15	46	46	35	67	52	58
62	65	16	45	12	80	32
28	96	50	62	85	12	48
64	60	77	52	64	41	50
37	44	95	26	41	78	28
47	92	28	34	89	20	19
19	95	11	48	89	94	79
48	80	16	18	39	54	82
79	86	11	94	51	10	11
51	67	21	60	76	80	30
88	70	81	36	77	89	31
14	45	91	29	82	27	39
74	73	10	45	29	12	62
34	13	14	43	90	22	94
32	21	72	46	36	38	20
79	64	49	38	38	20	61
18	15	77	67	60	19	17
33	76	19	41	21	84	66
14	90	98	70	59	84	58
35	77	48	30	93	48	90
46	20	50	21	63	27	98
30	88	67	35	48	13	65
15	26	61	41	40	87	53
12	74	73	11	84	52	57
19	27	81	74	42	32	54
80	21	89	68	47	92	90
88	28	22	56	38	76	65
66	11	28	98	71	78	47
70	31	63	84	46	41	31
78	93	68	12	45	92	58
41	80	72	87	74	97	38
60	92	82	48	45	60	85
66	16	65	98	68	67	33
90	91	78	12	18	13	41
52	24	93	73	10	88	58
11	30	59	43	72	20	66
24	79	85	31	83	82	45
10	17	27	21	25	45	44
36	25	38	33	47	63	80
48	56	94	80	10	59	67
33	39	17	56	13	10	36
51	51	86	17	85	69	13
63	76	65	61	19	65	72
99	62	14	61	83	95	56
66	49	27	29	69	57	63
88	27	42	80	19	63	66
92	98	60	94	24	69	94
50	70	26	31	35	91	33
72	78	57	41	76	24	65
55	52	56	78	97	28	10
90	85	10	38	27	41	65
87	77	65	50	63	44	42
79	84	23	50	29	90	32
77	13	81	69	31	85	76
97	40	91	93	38	22	60
88	77	17	82	56	90	69
77	45	89	42	92	17	53
34	59	60	77	65	30	48
64	50	89	35	69	43	82
79	60	15	86	90	47	76
25	58	29	33	78	32	24
63	59	93	18	62	28	56
10	64	23	59	33	25	48
19	95	86	23	13	41	33
71	43	30	34	17	15	55
85	84	91	57	24	24	94
62	88	23	21	93	44	72
79	62	54	90	84	95	56
25	27	90	56	54	72	37
30	59	26	34	33	33	81
46	51	90	64	20	37	82
31	21	73	77	41	63	85
62	97	91	76	73	15	49
41	47	82	83	24	77	23
19	48	17	54	57	48	13
88	67	97	85	73	63	81
85	77	59	26	37	71	80
54	25	68	92	96	51	51
88	52	35	49	45	42	24
40	47	47	90	98	65	61
70	81	50	90	82	92	93
96	32	58	86	82	40	10
30	31	75	63	17	48	56
48	33	86	96	29	62	60
58	61	82	55	81	53	90
63	15	29	77	64	79	29
25	32	57	57	89	44	16
53	78	66	13	34	39	99
75	97	59	61	18	98	35
97	11	99	18	93	77	59
35	80	71	21	71	52	12
86	79	82	56	61	22	93
98	44	98	85	84	33	82
59	73	40	99	55	81	66
93	65	20	98	37	63	36
18	52	29	95	23	13	45
37	94	22	64	45	78	32
74	94	24	43	31	33	95
60	39	68	27	62	70	28
59	77	12	78	74	22	74
81	30	48	46	25	53	80
25	46	24	99	36	90	57
17	40	98	55	89	80	28
16	58	65	52	66	34	60
24	42	24	85	55	30	59
38	87	95	60	38	73	60
55	90	45	13	11	59	79
15	47	62	63	58	69	60
58	14	58	49	67	39	45
61	75	92	84	71	17	36
89	87	73	95	27	20	63
23	94	96	99	23	92	64
82	17	53	56	56	50	57
98	35	91	43	10	24	77
51	11	16	79	22	58	65
23	31	95	64	38	81	53
91	17	49	51	48	18	97
41	78	91	75	92	45	47
31	84	10	59	86	59	11
76	97	94	23	63	90	11
55	63	32	46	15	43	91
46	20	51	42	50	65	98
63	35	91	82	68	33	61
26	73	70	85	14	68	90
90	99	96	62	26	40	58
31	39	32	41	69	87	96
59	59	96	33	74	98	90
92	45	60	96	29	16	69
98	55	91	70	80	85	60
24	45	85	74	53	53	28
72	11	90	14	47	90	93
68	19	52	57	43	41	95
28	41	26	41	96	37	38
94	38	84	74	57	54	46
78	71	19	66	50	33	94
73	63	81	59	57	61	77
21	97	63	41	41	36	67
69	62	34	42	42	56	98
17	29	12	79	21	98	95
90	78	69	17	65	48	49
68	33	39	89	28	22	26
98	20	36	91	27	67	62
63	80	72	71	91	45	29
60	50	32	80	24	37	12
18	82	15	63	14	64	45
28	53	47	27	88	72	89
94	97	52	63	94	79	82
25	41	59	45	74	50	32
39	66	24	57	78	45	72
63	85	91	88	64	58	61
29	49	36	51	44	31	99
72	62	63	50	43	73	39
49	59	48	81	17	37	92
82	54	95	96	91	67	64
84	98	72	54	88	17	26
92	45	33	49	19	66	44
83	88	30	80	20	71	68
23	49	71	18	58	47	96
84	46	93	45	28	28	67
17	53	73	59	74	55	20
39	10	71	18	97	32	37
48	34	36	88	93	99	84
96	17	17	66	95	20	36
92	90	84	59	41	23	12
61	31	50	63	74	20	53
58	32	97	49	16	64	30
64	77	39	46	35	55	94
98	32	25	49	63	92	42
20	82	53	19	20	87	28
64	85	86	40	29	77	80
44	58	89	63	44	39	55
47	43	37	56	93	94	28
20	47	59	29	56	70	92
70	92	49	64	12	62	84
53	76	54	74	52	29	57
26	12	56	52	39	49	99
51	36	78	15	64	98	87
32	87	97	24	22	11	78
76	93	59	79	44	45	14
55	45	25	89	49	78	29
90	41	94	92	90	51	82
39	99	11	13	64	90	51
72	45	17	87	35	52	88
39	80	67	33	60	65	46
89	33	62	85	19	22	99
68	58	71	22	40	18	72
19	71	79	35	69	47	87
35	71	31	11	25	97	63
47	65	61	42	96	65	11
80	96	95	98	63	80	55
19	91	48	46	20	22	23
80	57	21	71	22	51	57
50	61	60	58	42	49	51
92	99	89	60	73	95	69
91	72	53	90	28	17	47
76	83	59	11	67	14	36
88	45	58	80	97	45	56
30	62	17	42	88	16	17
38	81	92	80	64	73	47
55	49	88	11	24	80	33
14	74	53	11	17	69	98
66	18	50	87	32	89	11
37	24	26	11	10	22	58
28	17	24	68	98	64	69
80	70	79	39	77	22	54
33	99	82	40	63	66	35
30	48	34	19	80	64	11
97	85	50	49	18	82	66
29	87	46	15	26	80	76
45	59	15	74	48	12	63
46	35	46	66	36	36	60
35	88	83	67	59	77	25
50	82	18	56	42	96	10
48	69	26	26	84	41	92
39	53	41	23	92	40	58
96	13	40	75	67	75	96
77	53	81	66	72	34	22
95	64	28	65	55	98	99
45	57	84	48	99	31	39
17	62	51	29	69	98	16
41	49	91	96	36	63	16
40	98	72	68	49	28	37
85	74	23	40	47	36	83
54	67	19	10	38	55	67
55	38	65	86	61	52	19
20	48	26	63	84	16	39
72	90	97	54	48	82	66
11	51	53	20	28	76	32
84	37	74	51	15	32	80
58	22	35	14	39	81	33
42	14	42	16	21	66	12
63	57	72	53	93	16	85
43	46	29	64	83	99	69
38	69	79	34	49	66	14
96	29	50	69	66	20	79
24	50	78	27	67	62	24
10	63	26	72	24	60	13
60	48	81	99	70	69	15
17	31	88	92	63	30	17
94	85	68	93	97	92	28
30	71	91	26	46	65	63
90	43	74	74	31	36	52
98	64	54	31	32	82	59
81	91	55	15	32	41	94
18	40	96	21	38	71	99
31	91	88	21	91	47	60
13	89	70	59	37	18	72
53	83	79	52	80	68	19
87	36	86	20	78	13	73
22	44	18	62	46	49	57
68	97	76	67	95	26	45
85	94	42	27	51	85	39
32	51	45	92	74	97	78
27	26	27	48	28	75	93
18	62	18	59	36	62	46
72	90	75	54	17	64	60
90	25	61	44	92	75	72
89	83	88	94	28	51	43
74	76	63	73	67	51	87
98	32	46	47	10	60	83
74	97	56	11	15	20	38
95	99	42	58	96	17	23
36	15	94	10	37	12	50
24	71	12	52	87	58	86
37	72	45	31	25	84	79
55	14	11	52	83	15	53
22	28	22	66	39	19	84
95	24	14	25	56	36	15
10	68	82	48	83	45	38
18	20	98	37	11	97	13
62	61	77	20	54	42	88
93	32	77	75	89	22	39
96	50	38	70	72	24	64
37	22	92	12	91	52	52
35	77	46	87	94	56	87
95	87	99	24	56	40	35
72	87	68	88	21	89	59
87	33	50	94	27	21	66
28	53	45	74	11	55	77
69	76	38	75	92	40	89
32	11	78	77	68	59	23
64	95	36	19	28	48	35
56	10	96	48	27	10	84
49	99	39	24	71	48	91
47	48	17	80	31	81	43
44	90	80	23	92	70	75
81	22	26	34	96	27	16
11	69	65	82	45	92	11
59	76	94	36	67	85	28
25	35	11	79	33	39	98
58	22	45	78	25	33	57
92	79	89	81	96	95	30
61	34	54	24	50	99	81
44	74	73	26	54	66	53
30	21	52	45	27	78	20
27	15	96	41	42	72	25
53	69	46	53	21	41	12
60	49	86	19	89	56	44
17	61	76	37	75	48	39
42	16	53	35	36	15	94
76	51	29	51	93	68	40
82	37	24	39	28	69	85
23	34	79	24	31	70	38
33	11	21	87	76	66	37
80	22	58	74	60	74	73
97	67	37	13	21	15	56
44	38	66	80	98	52	51
10	53	13	92	42	90	62
31	79	62	27	50	33	35
66	29	28	31	63	69	72
19	57	68	30	30	39	30
50	59	20	49	22	56	71
88	84	40	43	35	91	88
68	47	92	19	47	14	53
29	74	70	21	42	59	86
38	17	62	96	86	35	95
79	34	53	22	33	34	57
53	13	14	69	59	34	37
11	67	61	57	85	81	83
27	46	94	56	97	21	28
71	23	63	87	19	42	27
27	87	12	30	62	78	69
40	11	13	97	69	80	73
78	51	12	82	66	44	30
56	22	57	36	95	87	60
19	27	80	54	89	74	56
58	66	48	34	28	26	95
31	99	75	87	52	25	11
61	93	35	19	73	86	90
73	70	58	86	72	44	51
61	95	81	25	36	71	27
66	92	10	98	23	84	17
89	74	53	18	50	28	73
44	64	47	60	22	24	21
80	70	75	75	80	87	78
81	50	97	79	42	47	92
80	82	24	86	86	68	79
79	36	12	51	30	72	59
79	32	23	32	34	26	82
15	28	90	31	16	70	50
50	55	84	19	71	43	84
65	44	66	68	58	53	85
48	99	61	65	80	58	82
29	84	47	72	52	49	82
40	94	82	18	52	76	71
89	28	43	26	67	91	79
68	56	88	65	63	78	62
31	46	30	22	16	33	47
39	29	77	51	35	90	43
76	96	18	16	73	92	41
17	45	53	27	67	61	26
95	33	38	25	33	63	45
49	45	75	28	39	39	49
10	60	67	69	37	85	63
24	72	82	13	18	74	11
73	16	72	10	87	76	61
78	25	76	45	87	93	25
17	56	90	22	54	16	52
80	39	16	70	99	63	78
69	76	86	69	85	77	68
79	61	81	59	31	38	41
99	93	86	40	40	23	81
24	56	77	12	14	46	59
68	32	28	54	15	50	84
16	19	72	84	17	17	46
16	68	24	70	25	82	49
42	64	55	91	60	63	92
65	62	77	17	37	45	37
74	76	31	96	29	21	82
91	69	91	65	56	66	12
66	68	25	59	82	79	64
82	19	45	61	28	37	17
24	95	83	86	55	65	37
48	54	59	52	52	55	25
66	39	56	29	69	70	67
64	22	23	36	75	84	15
18	91	57	15	75	97	98
35	70	59	77	65	54	20
94	25	37	15	84	34	33
32	90	92	43	70	98	19
70	12	15	46	66	26	16
50	52	59	91	66	39	26
12	43	53	38	97	99	24
82	50	80	37	79	13	69
65	26	29	47	92	21	88
76	31	67	59	62	64	20
63	54	16	92	88	53	22
27	91	77	37	81	81	24
21	17	96	80	12	85	96
35	11	91	26	85	10	11
